initial_lat,initial_lon,windage_coefficient,terminal_lat,terminal_lon,synthetic_bfo,satellite_probability_weight,barnacle_survival_probability,fused_drift_sat_barnacle_weight,acoustic_waveguide_probability,final_joint_probability
-30.42680522876078,91.48297965444816,0.0126690131111239,-30.376669361513,91.27052136058629,179.49647959920483,0.9990039644863168,0.0568758773478289,0.0570179333740552,0.4328904010000619,0.02468572305440279
-33.326530358289446,92.11044163315832,0.0104770542718396,-33.35988820312347,92.13487254695838,179.5224670573465,0.9966065959030644,0.9905263340464574,0.9906173607017102,0.5737859226814861,0.5684761491351397
-34.16267992789328,90.49177880116127,0.0114122568492878,-34.02347260179203,90.4686812665259,179.5180386604944,0.9970172868564068,0.9981828760615156,0.9986859846546516,0.7875707400650918,0.786638055033027
-34.92324338891857,94.17477156054296,0.0114898771062345,-34.84533711890553,94.24573584452584,179.54583222350928,0.9944250391081968,0.9997667911218724,0.9976699914205044,0.561679603681048,0.5604436946608281
-34.29964734526915,92.850136000917,0.0115070063677671,-34.259960672514254,92.787242353548,179.53285106392804,0.9956401018822884,0.9989931302903048,0.9981160375443144,0.6099274035972826,0.6088574221466189
-32.425514712167534,93.65220578111769,0.0080617122449688,-32.42212707081991,93.55891507941637,179.52425170413102,0.9964408362408688,0.9093164901720592,0.9092487987497828,0.4258325731866818,0.3872380631413221
-30.762607846219225,92.6448902350554,0.0124044123840181,-30.66866276032315,92.5315599390961,179.50595087684152,0.9981337848457692,0.1112196456100404,0.1114003138096602,0.39035679739131035,0.043491519868385085
-31.073063620758955,93.43548827265852,0.0111273791712544,-30.96251312390408,93.27855554855662,179.51250139195378,0.9975295645084928,0.2068994325851681,0.2071100755819131,0.3718573718706338,0.0770254150451581
-32.13162653340679,91.25153768161738,0.0133106820593318,-32.136844323758,91.11090807921975,179.5077947341563,0.997963904414958,0.8309128719405721,0.8321209797945558,0.5452189394035151,0.45374706598785114
-33.52030014666877,94.20300363464324,0.012150496202306,-33.40267865305749,94.19710740310508,179.53508678473858,0.9954313747906852,0.9914792751579184,0.9904011070824724,0.4511357724131529,0.44686342209217034
