particle_id,leeway_class,terminal_lat,terminal_lon,synthetic_bfo,satellite_probability_weight
low_windage_93,low_windage,-35.202131608064725,93.75914441587034,179.5455646914771,0.9997701511559808
low_windage_94,low_windage,-35.19522214994252,93.71522706241066,179.54525277401618,0.999799589032583
low_windage_95,low_windage,-35.213210600620286,93.77164727732251,179.54572159825722,0.9997553410824012
low_windage_96,low_windage,-35.19854985879507,93.68621118863554,179.5451058399941,0.9998134547222501
low_windage_97,low_windage,-35.20975427744574,93.7699272527219,179.54568557962327,0.9997587408975341
low_windage_98,low_windage,-35.194193959627874,93.76787563537458,179.54555721128324,0.9997708571666755
low_windage_99,low_windage,-35.20536791540255,93.73196083896512,179.54542771469323,0.9997830791736394
low_windage_100,low_windage,-35.18818161869967,93.68302991067088,179.545009530236,0.9998225426343802
low_windage_101,low_windage,-35.212305185609445,93.71141834463364,179.54535786849814,0.9997896710072046
low_windage_102,low_windage,-35.19729201850011,93.72908284630572,179.54535032859474,0.9997903825830894
low_windage_103,low_windage,-35.198308781903656,93.71655164588113,179.54528368055412,0.9997966723581742
low_windage_104,low_windage,-35.154606200805354,93.70253897705996,179.544874295476,0.999835302852364
low_windage_105,low_windage,-35.202688999921456,93.7723546629094,179.54564721643993,0.9997623619513125
low_windage_106,low_windage,-35.228697574221,93.7289651323952,179.54558431626492,0.9997682988777912
low_windage_107,low_windage,-35.167189480504746,93.71450701563576,179.5450391485189,0.9998197478598804
low_windage_108,low_windage,-35.2269062637798,93.72567115388796,179.54555141510505,0.9997714042314801
low_windage_109,low_windage,-35.21641796841882,93.72845339782393,179.54548950220143,0.9997772477064003
low_windage_110,low_windage,-35.163639848427735,93.75896455145867,179.54527628171562,0.9997973705963384
low_windage_111,low_windage,-35.18279306415499,93.74319934758891,179.54532572657948,0.9997927043722676
low_windage_112,low_windage,-35.20045632020611,93.69449726988594,179.54516913202428,0.9998074821770883
low_windage_113,low_windage,-35.209723163134434,93.69593209506256,179.54524688691384,0.9998001445981908
low_windage_114,low_windage,-35.20930332410338,93.75790929555993,179.54561093248057,0.9997657866885358
low_windage_115,low_windage,-35.17574363832257,93.69498871682896,179.54498740674123,0.9998246301765092
low_windage_116,low_windage,-35.219988645286065,93.74500455192845,179.54561425966457,0.9997654726478061
low_windage_117,low_windage,-35.17143900641287,93.75614112227552,179.54531773062823,0.9997934589758269
low_windage_118,low_windage,-35.209057865488234,93.69991706154768,179.5452655024631,0.9997983878442127
low_windage_119,low_windage,-35.21257714670654,93.7669258871319,179.54568886087515,0.9997584311811122
low_windage_120,low_windage,-35.221176663677056,93.70247156161751,179.5453712164969,0.9997884112879504
low_windage_121,low_windage,-35.22425220526352,93.767794830039,179.54578123286038,0.9997497120164671
low_windage_122,low_windage,-35.18548998844746,93.7658554731846,179.54548024493118,0.9997781214128862
low_windage_123,low_windage,-35.18924003206412,93.75342113373976,179.54543448006592,0.999782440670308
low_windage_124,low_windage,-35.20496844500856,93.71925620799944,179.54534946002855,0.9997904645535708
low_windage_125,low_windage,-35.16472511953043,93.70518073148104,179.54496549037648,0.9998266981523394
low_windage_126,low_windage,-35.23385254702719,93.77519541183077,179.54589685743343,0.9997387974535145
low_windage_127,low_windage,-35.21496286082132,93.75586974321972,179.54564111708115,0.999762937656177
low_windage_128,low_windage,-35.21697177228965,93.70878095038366,179.54537713302548,0.9997878529121622
low_windage_129,low_windage,-35.19679123373812,93.69810822742517,179.545163119732,0.9998080495341372
low_windage_130,low_windage,-35.21406841717211,93.73648732493088,179.54551954534642,0.9997744121904507
low_windage_131,low_windage,-35.24457791742303,93.75767318670276,179.54587313089093,0.9997410372069441
low_windage_132,low_windage,-35.24288368536215,93.71999807308148,179.54563728447172,0.9997632994067681
low_windage_133,low_windage,-35.21822848704884,93.74851579649491,179.54562191906157,0.9997647497034361
low_windage_134,low_windage,-35.20971582643878,93.7465015948972,179.54554637817665,0.9997718796342406
low_windage_135,low_windage,-35.22069921579394,93.724794954213,179.54549982829346,0.9997762731193349
low_windage_136,low_windage,-35.21437053582271,93.70717366673988,179.54534817286176,0.999790586029202
low_windage_137,low_windage,-35.25102390247567,93.76702829885386,179.54597677406593,0.9997312532448004
low_windage_138,low_windage,-35.20888463509631,93.77590515957412,179.54571454950414,0.9997560064219996
low_windage_139,low_windage,-35.23172900462905,93.70208203720014,179.54544781359417,0.9997811822705811
low_windage_140,low_windage,-35.17174763527233,93.72563843351918,179.54513915070584,0.9998103113833158
low_windage_141,low_windage,-35.16956192379672,93.74128324316044,179.54521559002444,0.9998030980580908
low_windage_142,low_windage,-35.22641548001084,93.6752084627432,179.5452490882644,0.9997999368570117
low_windage_143,low_windage,-35.186260375546766,93.73164724932067,179.54528313185705,0.9997967241395268
low_windage_144,low_windage,-35.19720262275104,93.75094273426522,179.54547924223982,0.9997782160472409
low_windage_145,low_windage,-35.20838318904001,93.7120547473692,179.54533232528433,0.9997920816291564
low_windage_146,low_windage,-35.1845357227736,93.71955255528374,179.54519857565316,0.9998047036707667
low_windage_147,low_windage,-35.200209159837776,93.77183497806736,179.54562561568915,0.9997644007904143
low_windage_148,low_windage,-35.20027677298765,93.76164743390866,179.54556568503168,0.9997700573801248
low_windage_149,low_windage,-35.25123354052677,93.7558766641431,179.5459122440592,0.9997373449633254
low_windage_150,low_windage,-35.18122686737301,93.7273693084378,179.54522018778763,0.9998026641739981
low_windage_151,low_windage,-35.254204878834535,93.73498771090183,179.54581071441243,0.9997469291164548
low_windage_152,low_windage,-35.22922652764237,93.75084950644316,179.5457179386308,0.9997556865188671
low_windage_153,low_windage,-35.22592590256346,93.76057830933593,179.54575094611488,0.9997525708815408
low_windage_154,low_windage,-35.229106658299635,93.7314038654258,179.54560182004627,0.9997666467753227
low_windage_155,low_windage,-35.164652027983365,93.70295813271072,179.54495177766285,0.9998279920402113
low_windage_156,low_windage,-35.19105116765221,93.76862952222848,179.54553822026915,0.9997726496033953
low_windage_157,low_windage,-35.19689052962045,93.76461190055116,179.54555798315388,0.9997707843145454
low_windage_158,low_windage,-35.18751901157028,93.74772562227191,179.54538785296796,0.999786841207397
low_windage_159,low_windage,-35.18570131537816,93.77887466522122,179.54555908484144,0.9997706803329757
low_windage_160,low_windage,-35.174670320864635,93.72349624603092,179.54514827525458,0.9998094503437551
low_windage_161,low_windage,-35.18925878010629,93.72419140318377,179.5452613385772,0.999798780792512
low_windage_162,low_windage,-35.23323531277865,93.78937998860746,179.5459763925845,0.9997312892577089
low_windage_163,low_windage,-35.22658480293298,93.76720441238557,179.5457951599079,0.9997483973829481
low_windage_164,low_windage,-35.19193892820022,93.7235923541275,179.54527780769627,0.9997972265877308
low_windage_165,low_windage,-35.19286306133314,93.70304570011506,179.54516300357477,0.9998080604954344
low_windage_166,low_windage,-35.22361976417568,93.7394865168447,179.5456086947066,0.9997659979035554
low_windage_167,low_windage,-35.222357625398146,93.73310263801378,179.5455614370259,0.9997704583244472
low_windage_168,low_windage,-35.15893573655006,93.70002603097902,179.54489172937193,0.9998336579051653
low_windage_169,low_windage,-35.218058807823695,93.7516024477538,179.54563894848795,0.9997631423444446
low_windage_170,low_windage,-35.19226836726278,93.71557698430688,179.54523278054313,0.9998014758094522
low_windage_171,low_windage,-35.20982446761864,93.68927216302018,179.54520822817025,0.9998037927833621
low_windage_172,low_windage,-35.188855859808264,93.7387820404757,179.54534480784616,0.9997909036002777
low_windage_173,low_windage,-35.165615022525365,93.79270707602844,179.54549134202745,0.9997770740621029
low_windage_174,low_windage,-35.181539871334095,93.6976320449132,179.54504635445696,0.9998190679031959
low_windage_175,low_windage,-35.18379135711185,93.7464968611458,179.5453527338023,0.9997901555927015
low_windage_176,low_windage,-35.19825111991192,93.699292579023,179.5451810407435,0.9998063583919422
low_windage_177,low_windage,-35.20355516308663,93.74071780611337,179.54546607101057,0.99977945914816
low_windage_178,low_windage,-35.21058595373495,93.78409387017126,179.54577584550833,0.9997502205492951
low_windage_179,low_windage,-35.20663018665033,93.73459286505869,179.545452742448,0.9997807170902253
low_windage_180,low_windage,-35.164668274216496,93.68039658040207,179.5448182907667,0.9998405869937093
low_windage_181,low_windage,-35.19211903718564,93.72585895090248,179.54529258381916,0.9997958321420127
low_windage_182,low_windage,-35.175399365631016,93.77795295587649,179.54547672970963,0.9997784531805023
low_windage_183,low_windage,-35.18828949033726,93.74079033270424,179.5453524845569,0.999790179115137
low_windage_184,low_windage,-35.19770833144818,93.70820748725644,179.54522977302307,0.9998017596264782
low_windage_185,low_windage,-35.16470980984547,93.72072880589783,179.5450575094479,0.9998180153068618
low_windage_186,low_windage,-35.22283136267734,93.74696528637682,179.54564712366854,0.9997623707078094
low_windage_187,low_windage,-35.187243891468896,93.7075769206046,179.54514785936934,0.9998094895889168
low_windage_188,low_windage,-35.20690350587555,93.74069524982735,179.54549095083613,0.9997771109830755
low_windage_189,low_windage,-35.19933328690736,93.75803884769488,179.54553723623775,0.9997727424791935
low_windage_190,low_windage,-35.17904370626642,93.71540005587671,179.54513295568182,0.9998108959756448
low_windage_191,low_windage,-35.193651824506745,93.74751692001516,179.54543241110142,0.9997826359355617
low_windage_192,low_windage,-35.214207876778644,93.76124400487886,179.54566734448838,0.9997604620978173
low_windage_193,low_windage,-35.19185794669062,93.7307285306091,179.5453194916663,0.9997932927812645
